,0
773,1524863.9599533582
774,1520222.4224015619
775,1525074.275833481
776,1541198.9047711887
777,1537041.432148847
778,1556404.2332549333
779,1550905.3565276552
780,1548292.4538858195
781,1552530.516361276
782,1559381.9041221004
783,1547730.5064271898
784,1559624.2249603767
785,1553085.8619039077
786,1541756.6918619107
787,1557413.9563733197
788,1567461.865377911
789,1561185.58430067
790,1546651.6151359577
791,1550738.8521585246
792,1552218.562861165
793,1554166.5924945564
794,1558890.527583166
795,1551625.4010934907
796,1569044.4161274987
797,1568261.5006147947
798,1558921.7322028505
799,1521738.35888154
800,1541361.36492055
801,1557676.0384219526
802,1561885.9495816035
803,1565758.155173072
804,1606514.6086067043
805,1598262.5495680212
806,1613609.1162519346
807,1608576.9565558643
808,1611316.8729088798
809,1610021.6532379931
810,1605657.605831277
811,1595659.4312064466
812,1602245.8641574504
813,1623207.7389799047
814,1616017.9831203292
815,1605151.8306895087
816,1602245.1664959
817,1613336.4921997187
818,1616651.2664969321
819,1599326.3381361698
820,1581789.968421242
821,1575751.371078972
822,1556716.9024007057
823,1529150.3131052398
824,1540640.214694215
825,1568172.6095549874
826,1547628.9294881704
827,1563979.9782027362
828,1583493.8686142715
829,1576617.0936312398
830,1569375.3437569428
831,1576353.101310014
832,1557348.2825826432
833,1565119.5449821902
834,1577393.5043784305
835,1583899.6961884706
836,1585606.241375004
837,1579813.2823668972
838,1583701.7104854297
839,1577132.3111116928
840,1566871.3570286038
841,1546222.6819660265
842,1545256.0402614402
843,1538591.4613786428
844,1525085.050701395
845,1527223.3391188702
846,1509580.5720138936
847,1490055.7542444025
848,1483469.6506348508
849,1469838.4312462392
850,1455246.2994963035
851,1446666.3240490328
852,1463876.58814794
853,1469663.8488588824
854,1476558.4952351
855,1483017.865661405
856,1477104.6417753175
857,1494531.2472388833
858,1471544.8956232248
859,1473970.1037609335
860,1443576.2056787168
861,1441432.4763199412
862,1444123.0749789695
863,1479040.3235818036
864,1485713.1011873814
865,1502266.0198588674
866,1482488.6286509065
867,1500288.8788359181
868,1489755.6959532658
869,1506635.7405252585
870,1521033.1741883915
871,1519868.8381169697
872,1536860.8238945068
873,1539535.477154261
874,1514307.4322635853
875,1516587.0634734314
876,1500162.6096553653
877,1497677.8778180405
878,1507935.267185031
879,1502402.0165807912
880,1538920.8392679763
881,1540831.3469963693
882,1549143.2248879557
883,1539482.516002094
884,1531437.794431672
885,1529393.200356748
886,1523214.776472157
887,1517279.8300186887
888,1503422.323411186
889,1531887.5864436133
890,1527520.033295332
891,1537115.863178604
892,1547534.746676976
893,1546369.9394574445
894,1533142.9008991288
895,1522143.2167928468
896,1514315.3669652422
897,1523339.157691786
898,1542590.1516971271
899,1566207.9124234538
900,1563070.8736900757
901,1557767.6150846118
902,1557087.5205230447
903,1541803.550517936
904,1572702.8815145772
905,1572588.5732767705
906,1577810.559237092
907,1575574.5985298285
908,1574983.3747424795
909,1577575.5509555037
910,1574311.768354453
911,1581598.5835073874
912,1583847.9364894442
913,1589529.6384545
914,1594763.2156958238
915,1597511.0603823455
916,1590760.9737459887
917,1588139.1865312695
918,1577637.4548978813
919,1588758.0465726776
920,1586017.1672836537
921,1582800.9381714854
922,1584271.8661873494
923,1573895.5557131022
924,1583415.0029865447
925,1575258.2720982956
926,1581742.6420410604
927,1616450.997116409
928,1622231.2034908533
929,1606401.3360356556
930,1614858.9124314128
931,1616798.0397195034
932,1649613.620845497
933,1665820.5229025567
934,1652202.760065493
935,1649630.5990814932
936,1651419.1888793502
937,1648025.1087074818
938,1638713.1843860007
939,1640536.4241767756
940,1623122.2851700978
941,1614427.7653997703
942,1622590.2610619976
943,1615220.23204291
944,1631331.7378365195
945,1630726.7942286227
946,1634772.689822533
947,1647987.4916153396
948,1654119.0976080138
949,1651742.1184100327
950,1632956.0084381595
951,1626582.9370548856
952,1627311.0035482822
953,1624791.3193412626
954,1644859.956733088
955,1663265.8879742872
956,1678117.8617734537
957,1682599.164533221
958,1660750.142640429
959,1655304.478342099
960,1615215.871865271
961,1625907.947445359
962,1622739.7492761882
963,1621397.7174318351
964,1625795.4053350561
965,1644417.296520413
966,1630776.809594662
967,1637035.16725467
968,1659370.761670647
969,1618497.2930521362
970,1595554.2836376475
971,1596942.8379627366
972,1599624.0618974771
973,1598768.3195810677
974,1571038.0341752302
975,1567258.0946267522
976,1570939.0304809394
977,1598395.8420597096
978,1598348.7122197426
979,1599414.399372206
980,1623436.7563382231
981,1621722.8080222271
982,1615082.3465582884
983,1629234.3777870347
984,1629073.5765056515
985,1636078.3213590295
986,1625210.3799358865
987,1622055.343000401
988,1628235.7390812563
989,1632575.7854063169
990,1642920.017789806
991,1643723.002550644
992,1656697.9199217006
993,1646932.9274558718
994,1641576.1116743882
995,1642188.2394342432
996,1661327.467638555
997,1685783.9557191618
998,1673339.7051422875
999,1687853.9222206518
1000,1671507.8479348053
1001,1669636.0738331047
1002,1667309.4031072543
1003,1662169.485227641
1004,1644661.781704734
1005,1667501.1297636144
1006,1705830.8795931633
1007,1703199.7593978425
1008,1721752.5877447259
1009,1717190.5738667017
1010,1710275.9681130564
1011,1722858.0329030622
1012,1737023.1004914122
1013,1735216.1219113322
1014,1739691.398893963
1015,1742011.0360657317
1016,1752924.847853732
1017,1759579.2310122887
1018,1772655.4830470795
1019,1779921.514019357
1020,1782647.703140806
1021,1789755.3095708298
1022,1797146.8285704511
1023,1794377.6027652891
1024,1813176.5052849161
1025,1805770.0649697406
1026,1786653.2470901832
1027,1808035.207884706
1028,1790514.8823066195
1029,1808530.5216471804
1030,1819274.4709345156
1031,1813226.200692478
1032,1822314.9199749301
1033,1821668.2126856183
1034,1832073.17037456
1035,1829357.1161208774
1036,1828219.8669643044
1037,1826732.4402330087
1038,1841715.6067642553
1039,1822099.0619686483
1040,1803560.7834384423
1041,1823125.5433741878
1042,1784015.3645016912
1043,1800019.1748599466
1044,1829266.8264580138
1045,1824205.7298492566
1046,1829233.51001026
1047,1837785.2355194057
1048,1853962.6618228492
1049,1860649.3552787388
1050,1867388.1028152555
1051,1868176.9512682357
1052,1873624.482487944
1053,1869049.707915779
1054,1868074.3614383647
1055,1881319.3652305622
1056,1878960.640365316
1057,1862713.3142052053
1058,1855827.6435096555
1059,1867347.547467764
1060,1844716.2047803449
1061,1864634.8327332006
1062,1854376.4617311668
1063,1862475.4942874652
1064,1858677.5161805504
1065,1864943.7687838168
1066,1858852.353750043
1067,1869076.0558396778
1068,1853244.802612745
1069,1859350.277539833
1070,1854467.070196982
1071,1861182.9519289338
1072,1876707.7443502569
1073,1897339.0040412643
1074,1904702.2801353775
1075,1906943.182310558
1076,1870176.2005385954
1077,1881087.426469862
1078,1865955.9368986927
1079,1848426.6888735567
1080,1869453.9399620264
1081,1874647.0329068135
1082,1895525.1052525819
1083,1893692.4124950927
1084,1898303.8425547555
1085,1886788.7340703048
1086,1893804.0954710238
1087,1892495.6228482178
1088,1875027.8693294832
1089,1889132.9825725276
1090,1911394.2235128863
1091,1917989.5281472816
1092,1929609.402164937
1093,1931948.1552505111
1094,1936775.2345865357
1095,1941631.4121810573
1096,1944609.0877632196
1097,1966905.2924662959
1098,1982884.0335540303
1099,1969173.778886814
1100,1988591.1375014991
1101,1986351.2661732698
1102,1998955.1647751841
1103,1986810.6552469193
1104,1971911.5323047827
1105,1975906.3414097645
1106,1992379.522296731
1107,1980762.218206163
1108,1985261.4617005596
1109,1958302.5160360376
1110,1969837.6763690556
1111,1958509.050039442
1112,1927981.0312460659
